kernel,ltimes,lplustimes,population,scattering,source,sweep,percent_of_fastest
0,2,4,1,5,0,1,6.027958556104824
0,2,4,1,5,0,2,5.901997545417295
0,2,4,1,5,0,3,5.326824738639013
0,2,4,1,5,0,4,4.000783781126718
0,2,4,1,5,1,0,5.43790515993759
0,2,4,1,5,1,1,6.00986087494876
0,2,4,1,5,1,2,5.961557683473816
0,2,4,1,5,1,3,5.298122235196266
0,2,4,1,5,1,4,4.032399079042803
0,2,4,1,5,2,0,5.3928391824529625
0,2,4,1,5,2,1,5.994504333382366
0,2,4,1,5,2,2,5.920217191885438
0,2,4,1,5,2,3,5.344360229518185
0,2,4,1,5,2,4,4.0442707800761735
0,2,4,2,0,0,0,5.38122989163649
0,2,4,2,0,0,1,5.971221278503642
0,2,4,2,0,0,2,5.940968953216488
0,2,4,2,0,0,3,5.354917004863747
0,2,4,2,0,0,4,4.040421275579761
0,2,4,2,0,1,0,5.358880261519912
0,2,4,2,0,1,1,6.000139787852633
0,2,4,2,0,1,2,5.868805322254119
0,2,4,2,0,1,3,5.362597944921451
0,2,4,2,0,1,4,4.036938077677203
0,2,4,2,0,2,0,5.396705934569265
0,2,4,2,0,2,1,5.989381379617403
0,2,4,2,0,2,2,5.942666201145193
0,2,4,2,0,2,3,5.393007962733314
0,2,4,2,0,2,4,4.003002974885905
0,2,4,2,1,0,0,6.386921359805638
0,2,4,2,1,0,1,7.146325439754762
0,2,4,2,1,0,2,7.155904439315605
0,2,4,2,1,0,3,6.1960259348353715
0,2,4,2,1,0,4,4.522355913178109
0,2,4,2,1,1,0,6.349406965229537
0,2,4,2,1,1,1,7.068546887202949
0,2,4,2,1,1,2,7.080875239505789
0,2,4,2,1,1,3,6.260269212349658
0,2,4,2,1,1,4,4.574640840901959
0,2,4,2,1,2,0,6.366324416395982
0,2,4,2,1,2,1,7.075449220419901
0,2,4,2,1,2,2,7.06615316395678
0,2,4,2,1,2,3,6.159905722867051
0,2,4,2,1,2,4,4.610373802737986
0,2,4,2,2,0,0,6.36059410001632
0,2,4,2,2,0,1,7.260289088178293
0,2,4,2,2,0,2,7.107733890250766
0,2,4,2,2,0,3,6.237061307814741
0,2,4,2,2,0,4,4.5175516297234966
0,2,4,2,2,1,0,6.375118238594212
0,2,4,2,2,1,1,7.218127281357056
0,2,4,2,2,1,2,7.1910267532760015
0,2,4,2,2,1,3,6.277418274411768
0,2,4,2,2,1,4,4.5666827069531655
0,2,4,2,2,2,0,6.383418860995107
0,2,4,2,2,2,1,7.16628832780465
0,2,4,2,2,2,2,7.137316432965524
0,2,4,2,2,2,3,6.305017340839169
0,2,4,2,2,2,4,4.541001000936874
0,2,4,2,3,0,0,6.0488552795744726
0,2,4,2,3,0,1,6.783332852863922
0,2,4,2,3,0,2,6.823215099256356
0,2,4,2,3,0,3,6.046824988318845
0,2,4,2,3,0,4,4.398709779474397
0,2,4,2,3,1,0,6.089667254810505
0,2,4,2,3,1,1,6.8630505306805185
0,2,4,2,3,1,2,6.829772480075508
0,2,4,2,3,1,3,6.024975128521461
0,2,4,2,3,1,4,4.375898570196951
0,2,4,2,3,2,0,6.162062086010924
0,2,4,2,3,2,1,6.874437655726502
0,2,4,2,3,2,2,6.807242571265317
0,2,4,2,3,2,3,6.015449103793138
0,2,4,2,3,2,4,4.417942928939889
0,2,4,2,4,0,0,5.138017096990676
0,2,4,2,4,0,1,5.66392782675965
0,2,4,2,4,0,2,5.600861083316435
0,2,4,2,4,0,3,5.042664451743747
0,2,4,2,4,0,4,3.8507500209640715
0,2,4,2,4,1,0,5.145953876743417
0,2,4,2,4,1,1,5.6275813424446754
0,2,4,2,4,1,2,5.6219573863876695
0,2,4,2,4,1,3,5.068626226254442
0,2,4,2,4,1,4,3.8345327410336405
0,2,4,2,4,2,0,5.1791814164616055
0,2,4,2,4,2,1,5.675392566095138
0,2,4,2,4,2,2,5.669660196427394
0,2,4,2,4,2,3,5.076390529808282
0,2,4,2,4,2,4,3.842465824867832
0,2,4,2,5,0,0,5.414404867179776
0,2,4,2,5,0,1,6.021396247394275
0,2,4,2,5,0,2,5.9510920741191
0,2,4,2,5,0,3,5.297441364868225
0,2,4,2,5,0,4,3.9700657701025324
0,2,4,2,5,1,0,5.398918147148973
0,2,4,2,5,1,1,5.957106976226949
0,2,4,2,5,1,2,5.967848958157521
0,2,4,2,5,1,3,5.326480607556445
0,2,4,2,5,1,4,3.9967400355777336
0,2,4,2,5,2,0,5.405359311862675
0,2,4,2,5,2,1,6.0503406281731005
0,2,4,2,5,2,2,5.978570817864888
0,2,4,2,5,2,3,5.329690718144078
0,2,4,2,5,2,4,4.034436351477912
0,2,4,3,0,0,0,5.4348617763422284
0,2,4,3,0,0,1,6.051998452970628
0,2,4,3,0,0,2,5.987371210584979
0,2,4,3,0,0,3,5.373815879029465
0,2,4,3,0,0,4,4.050527559520099
0,2,4,3,0,1,0,5.466895534369456
0,2,4,3,0,1,1,5.997930860533856
0,2,4,3,0,1,2,6.017233000478909
0,2,4,3,0,1,3,5.366834699550158
0,2,4,3,0,1,4,4.023556799245836
0,2,4,3,0,2,0,5.4676277368995505
0,2,4,3,0,2,1,5.938293108187832
0,2,4,3,0,2,2,5.987611855948207
0,2,4,3,0,2,3,5.270995835685375
0,2,4,3,0,2,4,4.006325195002823
0,2,4,3,1,0,0,6.344467986076737
0,2,4,3,1,0,1,7.1731220811996605
0,2,4,3,1,0,2,7.152068486520534
0,2,4,3,1,0,3,6.3480107293336765
0,2,4,3,1,0,4,4.602986482876029
0,2,4,3,1,1,0,6.388451880742072
0,2,4,3,1,1,1,7.1709176711146645
0,2,4,3,1,1,2,7.148618141227289
0,2,4,3,1,1,3,6.233060681315481
0,2,4,3,1,1,4,4.550188233131643
0,2,4,3,1,2,0,6.4201160469145115
0,2,4,3,1,2,1,7.128833067925316
0,2,4,3,1,2,2,7.17991764343634
0,2,4,3,1,2,3,6.205548674302762
0,2,4,3,1,2,4,4.492673580662561
0,2,4,3,2,0,0,6.38469641683982
0,2,4,3,2,0,1,7.229557114795149
0,2,4,3,2,0,2,7.171304510589342
0,2,4,3,2,0,3,6.258193748756221
0,2,4,3,2,0,4,4.573014636740896
0,2,4,3,2,1,0,6.472826415928982
0,2,4,3,2,1,1,7.2514496829846395
0,2,4,3,2,1,2,7.081149558793563
0,2,4,3,2,1,3,6.266866426957603
0,2,4,3,2,1,4,4.545250075294074
0,2,4,3,2,2,0,6.417613088742372
0,2,4,3,2,2,1,7.254415862948114
0,2,4,3,2,2,2,7.155223568987563
0,2,4,3,2,2,3,6.3475199934820425
0,2,4,3,2,2,4,4.538283679488958
0,2,4,3,3,0,0,6.089436054572455
0,2,4,3,3,0,1,6.910654372234684
0,2,4,3,3,0,2,6.824616263043616
0,2,4,3,3,0,3,6.012098958958304
0,2,4,3,3,0,4,4.451371690890127
0,2,4,3,3,1,0,6.122025843012328
0,2,4,3,3,1,1,6.929737221012562
0,2,4,3,3,1,2,6.849916468134243
0,2,4,3,3,1,3,6.0353721580542325
0,2,4,3,3,1,4,4.3726703906741955
0,2,4,3,3,2,0,6.1494906243991565
0,2,4,3,3,2,1,6.934893848702072
0,2,4,3,3,2,2,6.863274749739088
0,2,4,3,3,2,3,6.014545657036993
0,2,4,3,3,2,4,4.367851734203008
0,2,4,3,4,0,0,5.18171599527021
0,2,4,3,4,0,1,5.614653840679465
0,2,4,3,4,0,2,5.655010807276493
0,2,4,3,4,0,3,5.0982909004924855
0,2,4,3,4,0,4,3.8075262535467473
0,2,4,3,4,1,0,5.170987154383364
0,2,4,3,4,1,1,5.676501341659499
0,2,4,3,4,1,2,5.7053241677838615
0,2,4,3,4,1,3,5.076241461093517
0,2,4,3,4,1,4,3.8073718462829693
0,2,4,3,4,2,0,5.1050006352873325
0,2,4,3,4,2,1,5.726930507614701
0,2,4,3,4,2,2,5.605492069256915
0,2,4,3,4,2,3,5.022007141664476
0,2,4,3,4,2,4,3.8246506761518724
0,2,4,3,5,0,0,5.456818407119883
0,2,4,3,5,0,1,6.03879088271101
0,2,4,3,5,0,2,6.010430046405133
0,2,4,3,5,0,3,5.297027011333247
0,2,4,3,5,0,4,4.021292433148841
0,2,4,3,5,1,0,5.428761457450164
0,2,4,3,5,1,1,6.0272563315807295
0,2,4,3,5,1,2,6.038764600623559
0,2,4,3,5,1,3,5.380578999314449
0,2,4,3,5,1,4,4.0431414716309915
0,2,4,3,5,2,0,5.412076438494618
0,2,4,3,5,2,1,5.990179698023744
0,2,4,3,5,2,2,5.96924888997193
0,2,4,3,5,2,3,5.327504376994205
0,2,4,3,5,2,4,4.040882033425395
0,3,0,0,0,0,0,11.08785625472205
0,3,0,0,0,0,1,13.223676251333304
0,3,0,0,0,0,2,13.172500099173815
0,3,0,0,0,0,3,10.32052525080298
0,3,0,0,0,0,4,6.2749995010509965
0,3,0,0,0,1,0,11.054342897302826
0,3,0,0,0,1,1,13.237687889205892
0,3,0,0,0,1,2,13.06147470599584
0,3,0,0,0,1,3,10.389253730803913
0,3,0,0,0,1,4,6.3417917303904625
0,3,0,0,0,2,0,11.09005902217658
0,3,0,0,0,2,1,13.236883000277688
0,3,0,0,0,2,2,13.112322332062183
0,3,0,0,0,2,3,10.364374449770127
0,3,0,0,0,2,4,6.309514041739077
0,3,0,0,1,0,0,15.447785582188892
0,3,0,0,1,0,1,19.960194135924223
0,3,0,0,1,0,2,19.64929757425367
0,3,0,0,1,0,3,14.286166595746096
0,3,0,0,1,0,4,7.488053764609248
0,3,0,0,1,1,0,15.517786279485525
0,3,0,0,1,1,1,20.027681608608308
0,3,0,0,1,1,2,19.74121506853917
0,3,0,0,1,1,3,14.161642886716072
0,3,0,0,1,1,4,7.523570720539033
0,3,0,0,1,2,0,15.501327122219019
0,3,0,0,1,2,1,19.903708180784296
0,3,0,0,1,2,2,19.715388811041894
0,3,0,0,1,2,3,14.250447596269028
0,3,0,0,1,2,4,7.604062077304984
0,3,0,0,2,0,0,15.69872202528452
0,3,0,0,2,0,1,20.432622871017454
0,3,0,0,2,0,2,19.925431968693434
0,3,0,0,2,0,3,14.326369976394579
0,3,0,0,2,0,4,7.548051253027265
0,3,0,0,2,1,0,15.895427023554419
0,3,0,0,2,1,1,20.38900281900027
0,3,0,0,2,1,2,20.003666351199488
0,3,0,0,2,1,3,14.287837972244967
0,3,0,0,2,1,4,7.567178452827719
0,3,0,0,2,2,0,15.662095472475139
0,3,0,0,2,2,1,20.393873218331134
0,3,0,0,2,2,2,20.09546064820005
0,3,0,0,2,2,3,14.29768143531079
0,3,0,0,2,2,4,7.5417406774355875
0,3,0,0,3,0,0,14.281739706640982
0,3,0,0,3,0,1,17.96303473678859
0,3,0,0,3,0,2,17.698337156966403
0,3,0,0,3,0,3,13.084377081264131
0,3,0,0,3,0,4,7.210646331558554
0,3,0,0,3,1,0,14.344020040748736
0,3,0,0,3,1,1,17.97876703007402
0,3,0,0,3,1,2,17.709950554359036
0,3,0,0,3,1,3,13.05632505948581
0,3,0,0,3,1,4,7.262389191228716
0,3,0,0,3,2,0,14.205587358250233
0,3,0,0,3,2,1,17.911107081191037
0,3,0,0,3,2,2,17.597286637291507
0,3,0,0,3,2,3,13.055725499365822
0,3,0,0,3,2,4,7.143433588819863
0,3,0,0,4,0,0,9.982468615696995
0,3,0,0,4,0,1,11.671839720660834
0,3,0,0,4,0,2,11.539289708517687
0,3,0,0,4,0,3,9.28721295135276
0,3,0,0,4,0,4,5.918292439637232
0,3,0,0,4,1,0,10.015057172164019
0,3,0,0,4,1,1,11.689860608842624
0,3,0,0,4,1,2,11.578078784335185
0,3,0,0,4,1,3,9.275007385677233
0,3,0,0,4,1,4,5.965858500690685
0,3,0,0,4,2,0,9.935266397291697
0,3,0,0,4,2,1,11.624113092479357
0,3,0,0,4,2,2,11.536388001799997
0,3,0,0,4,2,3,9.308604927907824
0,3,0,0,4,2,4,5.948417461063293
0,3,0,0,5,0,0,11.103975387482157
0,3,0,0,5,0,1,13.230723136031239
0,3,0,0,5,0,2,13.083555766031273
0,3,0,0,5,0,3,10.354543717090413
0,3,0,0,5,0,4,6.28535135824596
0,3,0,0,5,1,0,11.118256416751118
0,3,0,0,5,1,1,13.26070114203062
0,3,0,0,5,1,2,13.062246742314727
0,3,0,0,5,1,3,10.40241079017671
0,3,0,0,5,1,4,6.221444819977147
0,3,0,0,5,2,0,11.109635892067024
0,3,0,0,5,2,1,13.27995277108885
0,3,0,0,5,2,2,13.109751615383333
0,3,0,0,5,2,3,10.349722596673526
0,3,0,0,5,2,4,6.323370451032652
0,3,0,1,0,0,0,9.57342036646593
0,3,0,1,0,0,1,11.370982916396763
0,3,0,1,0,0,2,11.224004038242738
0,3,0,1,0,0,3,9.234786346751243
0,3,0,1,0,0,4,5.873473267380078
0,3,0,1,0,1,0,9.59339803819001
0,3,0,1,0,1,1,11.062684585465364
0,3,0,1,0,1,2,11.248512906106503
0,3,0,1,0,1,3,9.26705130501652
0,3,0,1,0,1,4,5.865757832082593
0,3,0,1,0,2,0,9.562755998824862
0,3,0,1,0,2,1,11.393379361481614
0,3,0,1,0,2,2,11.23942505305491
0,3,0,1,0,2,3,9.239248141753754
0,3,0,1,0,2,4,5.86081228240793
0,3,0,1,1,0,0,12.778178442725542
0,3,0,1,1,0,1,15.965201859162015
0,3,0,1,1,0,2,15.825405793376964
0,3,0,1,1,0,3,11.997142562173359
0,3,0,1,1,0,4,6.951241717754527
0,3,0,1,1,1,0,12.719470829880729
0,3,0,1,1,1,1,16.006357965480614
0,3,0,1,1,1,2,15.887452052643349
0,3,0,1,1,1,3,12.12114555734575
0,3,0,1,1,1,4,6.678002459510597
0,3,0,1,1,2,0,12.717947290123774
0,3,0,1,1,2,1,15.917606641417796
0,3,0,1,1,2,2,15.828818358169494
0,3,0,1,1,2,3,11.939429972733157
0,3,0,1,1,2,4,6.901361601032492
0,3,0,1,2,0,0,12.850474716098018
0,3,0,1,2,0,1,16.207288630623577
0,3,0,1,2,0,2,16.065316079471447
0,3,0,1,2,0,3,12.223115950081448
0,3,0,1,2,0,4,6.9452132639453374
0,3,0,1,2,1,0,12.874079315890405
0,3,0,1,2,1,1,16.38956312025213
0,3,0,1,2,1,2,16.109116820839855
0,3,0,1,2,1,3,12.198934786995592
0,3,0,1,2,1,4,6.916318162080484
0,3,0,1,2,2,0,12.844162908533491
0,3,0,1,2,2,1,16.28542856187785
0,3,0,1,2,2,2,16.029416390643153
0,3,0,1,2,2,3,12.228054929234247
0,3,0,1,2,2,4,6.92041693575007
0,3,0,1,3,0,0,11.771198741613654
0,3,0,1,3,0,1,14.539591623997289
0,3,0,1,3,0,2,14.542006290781897
0,3,0,1,3,0,3,11.269398952478127
0,3,0,1,3,0,4,6.657329133784285
0,3,0,1,3,1,0,11.846994639193346
0,3,0,1,3,1,1,14.506496726689207
0,3,0,1,3,1,2,14.448889676256428
0,3,0,1,3,1,3,11.29021806165827
0,3,0,1,3,1,4,6.642200096537393
0,3,0,1,3,2,0,11.860391111956519
0,3,0,1,3,2,1,14.414607978436862
0,3,0,1,3,2,2,14.457271198207758
0,3,0,1,3,2,3,11.292905405100187
0,3,0,1,3,2,4,6.625443212498973
0,3,0,1,4,0,0,8.711754326873445
0,3,0,1,4,0,1,10.191439546312036
0,3,0,1,4,0,2,10.041207027863038
0,3,0,1,4,0,3,8.469231437023234
0,3,0,1,4,0,4,5.579904814492404
0,3,0,1,4,1,0,8.70467623219666
0,3,0,1,4,1,1,10.155107435013639
0,3,0,1,4,1,2,10.104342761785814
0,3,0,1,4,1,3,8.33094371666333
0,3,0,1,4,1,4,5.558208951301181
0,3,0,1,4,2,0,8.695835595030157
0,3,0,1,4,2,1,10.126160590289114
0,3,0,1,4,2,2,10.002900885402461
0,3,0,1,4,2,3,8.350677457763249
0,3,0,1,4,2,4,5.603530768480845
0,3,0,1,5,0,0,9.644953637987077
0,3,0,1,5,0,1,11.392689456686012
0,3,0,1,5,0,2,11.252828096339949
0,3,0,1,5,0,3,9.216664847453425
0,3,0,1,5,0,4,5.862973162785583
0,3,0,1,5,1,0,9.489943118170919
0,3,0,1,5,1,1,11.293195329377388
0,3,0,1,5,1,2,11.20123882261833
0,3,0,1,5,1,3,9.23903336782036
0,3,0,1,5,1,4,5.893371682184186
0,3,0,1,5,2,0,9.61607989031828
0,3,0,1,5,2,1,11.332949450593496
0,3,0,1,5,2,2,11.132426568463648
0,3,0,1,5,2,3,8.96634849735861
0,3,0,1,5,2,4,5.8894655069367055
0,3,0,2,0,0,0,9.617830934394737
0,3,0,2,0,0,1,11.249569938811193
0,3,0,2,0,0,2,11.068756158324282
0,3,0,2,0,0,3,9.181522821927443
0,3,0,2,0,0,4,5.878528873295946
0,3,0,2,0,1,0,9.553707568904448
0,3,0,2,0,1,1,11.377922619456811
0,3,0,2,0,1,2,11.226786243594049
0,3,0,2,0,1,3,9.218528411716784
0,3,0,2,0,1,4,5.885407799028762
0,3,0,2,0,2,0,9.649682360440268
0,3,0,2,0,2,1,10.62038251442866
0,3,0,2,0,2,2,11.27823958964463
0,3,0,2,0,2,3,9.072477619775892
0,3,0,2,0,2,4,5.906495888947668
0,3,0,2,1,0,0,12.858252571353198
0,3,0,2,1,0,1,16.13733721224092
0,3,0,2,1,0,2,15.771063470994802
0,3,0,2,1,0,3,12.014114630802787
0,3,0,2,1,0,4,6.932228270113825
0,3,0,2,1,1,0,12.753695035633994
0,3,0,2,1,1,1,16.157036458101057
0,3,0,2,1,1,2,15.81275343221476
0,3,0,2,1,1,3,12.105698260446125
0,3,0,2,1,1,4,6.953361943028155
0,3,0,2,1,2,0,12.812932396804001
0,3,0,2,1,2,1,16.011868990693102
0,3,0,2,1,2,2,15.91786946229231
0,3,0,2,1,2,3,11.376333785138845
0,3,0,2,1,2,4,6.8891810854715665
0,3,0,2,2,0,0,12.892041480033049
0,3,0,2,2,0,1,16.369034346006803
0,3,0,2,2,0,2,15.955005230546062
0,3,0,2,2,0,3,12.238776378284
0,3,0,2,2,0,4,6.5883444034307
0,3,0,2,2,1,0,12.950888716467444
0,3,0,2,2,1,1,16.232383917563606
0,3,0,2,2,1,2,15.98099985766607
0,3,0,2,2,1,3,12.284357731077245
0,3,0,2,2,1,4,6.96561966222097
0,3,0,2,2,2,0,12.793422053447417
0,3,0,2,2,2,1,16.325397867684966
0,3,0,2,2,2,2,16.222786849067642
0,3,0,2,2,2,3,12.282800106738128
0,3,0,2,2,2,4,6.882853672917615
0,3,0,2,3,0,0,11.905437377875558
0,3,0,2,3,0,1,14.686734354540269
0,3,0,2,3,0,2,14.169962810024941
0,3,0,2,3,0,3,11.33940416700854
0,3,0,2,3,0,4,6.6296729859482
0,3,0,2,3,1,0,11.9010618209725
0,3,0,2,3,1,1,12.62830401771807
0,3,0,2,3,1,2,14.42949021045628
0,3,0,2,3,1,3,11.262244475484685
0,3,0,2,3,1,4,6.633094174550678
0,3,0,2,3,2,0,11.779840209836186
0,3,0,2,3,2,1,14.605686967361672
0,3,0,2,3,2,2,14.5273745599085
0,3,0,2,3,2,3,11.350763367336606
0,3,0,2,3,2,4,6.6924469305109
0,3,0,2,4,0,0,8.709834091859017
0,3,0,2,4,0,1,10.138790365282414
0,3,0,2,4,0,2,10.052817139994744
0,3,0,2,4,0,3,8.396460854103779
0,3,0,2,4,0,4,5.529792265559469
0,3,0,2,4,1,0,8.724649797344574
0,3,0,2,4,1,1,10.07064871501536
0,3,0,2,4,1,2,10.042051339922418
0,3,0,2,4,1,3,8.398291155100209
0,3,0,2,4,1,4,5.5829465554573
0,3,0,2,4,2,0,8.744389287651124
0,3,0,2,4,2,1,10.10711387938148
0,3,0,2,4,2,2,9.996412084405252
0,3,0,2,4,2,3,8.453690099529444
0,3,0,2,4,2,4,5.503076113007392
0,3,0,2,5,0,0,9.588530924120084
0,3,0,2,5,0,1,11.325919813515448
0,3,0,2,5,0,2,11.151953748782503
0,3,0,2,5,0,3,9.20285935970429
0,3,0,2,5,0,4,5.875875614436192
0,3,0,2,5,1,0,9.585877665260329
0,3,0,2,5,1,1,11.318696346042449
0,3,0,2,5,1,2,11.175976808686032
0,3,0,2,5,1,3,9.223545826474323
0,3,0,2,5,1,4,5.922073364311701
0,3,0,2,5,2,0,8.984796880119104
0,3,0,2,5,2,1,11.29225779803908
0,3,0,2,5,2,2,11.18332265212873
0,3,0,2,5,2,3,9.26193245782772
0,3,0,2,5,2,4,5.876128168870298
0,3,0,3,0,0,0,9.68883692153639
0,3,0,3,0,0,1,11.399560990581733
0,3,0,3,0,0,2,11.204791832315683
0,3,0,3,0,0,3,9.233459511992558
0,3,0,3,0,0,4,5.892703542242255
0,3,0,3,0,1,0,9.700758722798964
0,3,0,3,0,1,1,11.41504031877544
0,3,0,3,0,1,2,11.240175735177745
0,3,0,3,0,1,3,9.346908606422701
0,3,0,3,0,1,4,5.863183830142812
0,3,0,3,0,2,0,9.62238184210001
0,3,0,3,0,2,1,11.484777373882324
0,3,0,3,0,2,2,11.29501248933009
0,3,0,3,0,2,3,9.280733184823113
0,3,0,3,0,2,4,5.867875593410521
0,3,0,3,1,0,0,12.600125513393886
0,3,0,3,1,0,1,16.194775893050963
0,3,0,3,1,0,2,15.965542704983653
0,3,0,3,1,0,3,12.137312326389358
0,3,0,3,1,0,4,6.840990003525907
0,3,0,3,1,1,0,12.719844528311683
0,3,0,3,1,1,1,15.843659524427272
0,3,0,3,1,1,2,16.199859834342362
0,3,0,3,1,1,3,12.153668408594145
0,3,0,3,1,1,4,6.849388362439513
0,3,0,3,1,2,0,12.749046391416009
0,3,0,3,1,2,1,16.30301702758954
0,3,0,3,1,2,2,15.81115597408685
0,3,0,3,1,2,3,12.159048023369374
0,3,0,3,1,2,4,6.799739035297911
0,3,0,3,2,0,0,12.890866999250058
0,3,0,3,2,0,1,16.48479051492605
0,3,0,3,2,0,2,16.29330497496097
0,3,0,3,2,0,3,12.325872752152605
0,3,0,3,2,0,4,6.892953796993708
0,3,0,3,2,1,0,12.878033948736624
0,3,0,3,2,1,1,16.605408870023826
0,3,0,3,2,1,2,16.252382943483738
0,3,0,3,2,1,3,12.401605408459366
0,3,0,3,2,1,4,6.826856810998858
0,3,0,3,2,2,0,12.947919661900658
0,3,0,3,2,2,1,16.48732427241942
0,3,0,3,2,2,2,16.348809458397636
0,3,0,3,2,2,3,12.31612948954519
0,3,0,3,2,2,4,6.806305861242241
0,3,0,3,3,0,0,11.651757331244562
0,3,0,3,3,0,1,14.462913633857506
0,3,0,3,3,0,2,14.453103023400997
0,3,0,3,3,0,3,11.185642867661558
0,3,0,3,3,0,4,6.5885370018528056
0,3,0,3,3,1,0,11.988328617751923
0,3,0,3,3,1,1,14.43303418568607
0,3,0,3,3,1,2,14.354003127404143
0,3,0,3,3,1,3,11.19300760135461
0,3,0,3,3,1,4,6.642880145550201
0,3,0,3,3,2,0,11.826578385134917
0,3,0,3,3,2,1,14.730387259166761
0,3,0,3,3,2,2,14.540474537872612
0,3,0,3,3,2,3,11.23717300668641
0,3,0,3,3,2,4,6.615713912250516
0,3,0,3,4,0,0,8.685082114686324
0,3,0,3,4,0,1,10.199494595458308
0,3,0,3,4,0,2,10.180319348716731
0,3,0,3,4,0,3,8.440475137432733
0,3,0,3,4,0,4,5.557366692529883
0,3,0,3,4,1,0,8.718681299547383
0,3,0,3,4,1,1,10.181886007523412
0,3,0,3,4,1,2,10.05235391820341
0,3,0,3,4,1,3,8.46838958890955
0,3,0,3,4,1,4,5.577470846799824
0,3,0,3,4,2,0,8.726690355040612
0,3,0,3,4,2,1,10.175706021053758
0,3,0,3,4,2,2,10.032565148982888
0,3,0,3,4,2,3,8.453463827182793
0,3,0,3,4,2,4,5.5499148994221486
0,3,0,3,5,0,0,9.624090999099593
0,3,0,3,5,0,1,11.327026125134111
0,3,0,3,5,0,2,11.307877160479988
0,3,0,3,5,0,3,9.223085889943924
0,3,0,3,5,0,4,5.836924328860204
0,3,0,3,5,1,0,9.584394780607402
0,3,0,3,5,1,1,11.434266487061452
0,3,0,3,5,1,2,11.316588029839698
0,3,0,3,5,1,3,9.273685889467561
0,3,0,3,5,1,4,5.871150587901551
0,3,0,3,5,2,0,9.581367412659079
0,3,0,3,5,2,1,11.363101164764624
0,3,0,3,5,2,2,11.310687701206833
0,3,0,3,5,2,3,9.2444257129817
0,3,0,3,5,2,4,5.810057875620515
0,3,1,0,0,0,0,13.365369555306259
0,3,1,0,0,0,1,16.613843777465295
0,3,1,0,0,0,2,16.33492512438614
0,3,1,0,0,0,3,12.348380074793894
0,3,1,0,0,0,4,6.917991591867435
0,3,1,0,0,1,0,13.38882221178057
0,3,1,0,0,1,1,16.546766962397644
0,3,1,0,0,1,2,16.461456949160507
0,3,1,0,0,1,3,12.252339578039445
0,3,1,0,0,1,4,6.956753564282249
0,3,1,0,0,2,0,13.465791768828018
0,3,1,0,0,2,1,16.506436277888067
0,3,1,0,0,2,2,16.40336532274034
0,3,1,0,0,2,3,12.339201055751454
0,3,1,0,0,2,4,6.948835674779865
0,3,1,0,1,0,0,20.433366161303194
0,3,1,0,1,0,1,29.25481740396546
0,3,1,0,1,0,2,28.61749731614715
0,3,1,0,1,0,3,18.199088947864798
0,3,1,0,1,0,4,8.660831550463293
0,3,1,0,1,1,0,20.481158494703298
0,3,1,0,1,1,1,29.178940196177717
0,3,1,0,1,1,2,28.806498377532822
0,3,1,0,1,1,3,18.121018828405322
0,3,1,0,1,1,4,8.62586282245144
0,3,1,0,1,2,0,20.483495136540785
0,3,1,0,1,2,1,29.257991787340462
0,3,1,0,1,2,2,28.644567866222204
0,3,1,0,1,2,3,18.170453792271147
0,3,1,0,1,2,4,8.61177808752313
0,3,1,0,2,0,0,20.85911544513684
0,3,1,0,2,0,1,29.932332659279922
0,3,1,0,2,0,2,29.11469691866343
0,3,1,0,2,0,3,18.554513114884838
0,3,1,0,2,0,4,8.59357199275633
0,3,1,0,2,1,0,20.872301661200407
0,3,1,0,2,1,1,30.241410007709685
0,3,1,0,2,1,2,29.064572050002003
0,3,1,0,2,1,3,18.58558347014392
0,3,1,0,2,1,4,8.624453445511852
0,3,1,0,2,2,0,20.858248957566175
0,3,1,0,2,2,1,30.218388541732633
0,3,1,0,2,2,2,29.38519298402961
0,3,1,0,2,2,3,18.43571807960401
0,3,1,0,2,2,4,8.618369963582062
0,3,1,0,3,0,0,18.20494903205125
0,3,1,0,3,0,1,24.881781938670258
0,3,1,0,3,0,2,24.24718040427271
0,3,1,0,3,0,3,16.283531323689942
0,3,1,0,3,0,4,8.163416352698386
0,3,1,0,3,1,0,18.109310979760902
0,3,1,0,3,1,1,24.91676996759008
0,3,1,0,3,1,2,24.409221793139768
0,3,1,0,3,1,3,16.37360907185383
0,3,1,0,3,1,4,8.115697527011621
0,3,1,0,3,2,0,18.123860579111014
0,3,1,0,3,2,1,24.91454420330903
0,3,1,0,3,2,2,24.43821422085972
0,3,1,0,3,2,3,16.431819788982764
0,3,1,0,3,2,4,8.197506273411078
0,3,1,0,4,0,0,11.83652533392008
0,3,1,0,4,0,1,14.225980615482138
0,3,1,0,4,0,2,14.080566753504327
0,3,1,0,4,0,3,10.952250128597433
0,3,1,0,4,0,4,6.560398741975032
0,3,1,0,4,1,0,11.827971335769847
0,3,1,0,4,1,1,14.245170645897906
0,3,1,0,4,1,2,14.226206477171175
0,3,1,0,4,1,3,10.979037735574769
0,3,1,0,4,1,4,6.529496756338685
0,3,1,0,4,2,0,11.779102258099462
0,3,1,0,4,2,1,14.40641946556525
0,3,1,0,4,2,2,14.046342547751062
0,3,1,0,4,2,3,10.895099729434124
0,3,1,0,4,2,4,6.540920019254915
0,3,1,0,5,0,0,13.43933309860144
0,3,1,0,5,0,1,16.649111053564294
0,3,1,0,5,0,2,16.460992906053942
